0.9589566968603969,0.8486789868323955,0.13688959110640653
0.4044179754191878,0.4903649420592803,0.8585752839978009
0.3956251866750168,0.07688531168540924,0.42738517781025853
0.9752760078501633,0.6747365368557454,0.35736665815078006
0.050652784029526554,0.007032702264477164,0.011434793248902588
0.38975754785547334,0.9247377972880431,0.4399975619879395
0.46163722903367,0.4886773618511785,0.8919449003588994
0.5966589589148269,0.06204842360307794,0.4293778721939797
0.21914054483724366,0.07383263633080195,0.20407820500608306
0.6301793935147461,0.4035594879180374,0.7914851078222412
0.7827891230481172,0.11136969201937952,0.24287806326356592
0.8752175304100867,0.9640165268277681,0.10820236007398094
0.21286404302584094,0.6226691317051765,0.5621041212446842
0.36645936338174034,0.7131223439199695,0.6582415549267489
0.0366503709377346,0.30987248127372846,0.3118919150209201
0.466014998880418,0.6647178548864409,0.789723687166999
0.6026031587942947,0.5959338959898793,0.8210867187556239
0.2887750543360098,0.6391355786381611,0.6515590753518485
0.44042726129681664,0.4247741302144227,0.8574585873313992
0.8003219531660288,0.3845479472808647,0.5591397093796875
0.34145688105216854,0.6601904890136646,0.6963540832453938
0.59914571304232,0.3691080338177458,0.7871406515710473
0.10125980480503616,0.3137774642252513,0.3548041194466844
0.013077005516826334,0.9629074980223835,0.027365646340688145
0.12518060480667526,0.5049653309506023,0.5156167723956493
0.2892652929958057,0.9172530991786595,0.3264126434485173
0.38757583071739676,0.010384432764127816,0.3950834336478487
0.3376935791424973,0.01848933223970972,0.342602997592675
0.556783570818243,0.49511525337676265,0.8871265445386392
0.7001346798539809,0.5445717290019156,0.7439839384269451
0.45040847998921507,0.03498564903166168,0.4436264986278545
0.15961937778930568,0.6848216529076346,0.4243949960348716
0.36929290130960546,0.3369280065372344,0.716827179269029
0.6798995658489757,0.3967699736572675,0.7300536380888152
0.2735832899134786,0.14351098398722817,0.34153515992091427
0.1700542376886628,0.26872388063085484,0.3657850008453034
0.21059042101782655,0.6681119014026757,0.5102427938897313
0.9063001597754444,0.8326671795057492,0.1829902160415078
0.8816812178848263,0.5487972982968333,0.5166799051044371
